bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
3,95.36671962,101.93,71.17072749,5,96,95742.88877
1,20.44373339,1044.09,58.73308621,6,91,90065.48284
4,105.2537694,1491.67,95.4670946,21,33,95156.84628
3,104.7609912,1578.81,174.3155017,11,8,94848.20208
2,81.22228014,193.56,27.78393735,24,9,99121.74128
1,36.09854487,1417.05,60.14654694,6,62,89538.15733
4,174.5533614,252.3,44.94967191,12,14,100863.1669
3,41.08132986,1155.47,85.93664326,4,2,94851.54063
2,39.68275055,1548.59,97.41689047,22,11,95292.63972
2,86.30833063,1725.72,243.0641077,16,7,96995.54282
3,71.71262968,1413.5,182.1440824,7,91,93923.04288
2,80.31393882,461.13,-42.43271814,22,83,96823.51192
4,207.7269938,293.56,-87.85457244,22,36,101777.7162
1,16.84068678,457.2,141.7108341,23,80,97023.26771
5,205.8406566,445.64,35.09251487,2,54,101164.6662
2,96.20156611,237.24,11.43165516,20,88,98942.13039
4,37.50349686,829.21,86.9097214,17,36,97483.88789
1,43.1378225,1270.21,159.0819136,12,81,91180.1834
2,42.53007903,773.47,29.37461297,19,37,94689.44462
1,75.61013498,1027.16,120.1010032,23,56,95183.49256
2,57.29504937,828.51,7.145245612,21,91,92276.026
2,82.34252487,370.14,10.69508622,20,83,98094.89007
5,152.613346,1990.38,176.477283,3,38,94487.16014
4,105.2953521,837.75,154.0140159,9,34,98601.04901
1,29.10636116,1581.8,94.13139931,23,20,91467.62575
5,46.41312138,471.82,0.103291102,1,84,90895.09041
8,203.3685528,1213.44,66.5738884,2,64,96319.07336
1,27.49982734,550.65,95.0674454,11,24,93947.38847
1,59.3909992,1424.85,236.3982975,6,53,93825.41938
2,45.92103414,1223.3,128.940826,21,69,93370.62228
2,26.33681797,26.82,-29.94527159,19,21,96961.56331
2,39.3603728,1041.99,20.69246559,1,39,90919.65989
6,163.9778971,721.11,45.13879671,2,15,98425.35837
3,55.68144133,71.5,-78.37156334,17,69,96901.31778
3,78.69503256,1262.43,166.6090147,13,6,96124.29187
2,89.32451266,1945.28,242.476989,17,43,93354.05306
2,40.35722352,1647.48,138.6311086,6,71,90576.98893
3,78.36359631,576.7,77.31795928,20,69,97385.843
2,36.05089883,1012.46,50.43167584,7,4,94474.49659
4,183.9402016,725.09,3.730797718,7,48,98260.3522
2,6.651570988,756.13,109.684237,18,44,93376.60222
3,157.4407397,455.61,0.892241413,24,84,97256.29029
3,113.5329832,1450.18,136.2994537,2,63,94602.626
1,47.55954474,1557.88,21.72985474,8,85,86550.86612
3,75.81193238,1095.02,121.5915164,12,43,95200.75048
3,125.8374577,1158.69,129.2644478,15,59,96475.40989
2,58.64111564,202.05,29.58716626,8,65,94260.69229
1,19.28207818,102.03,-42.31406417,4,93,92671.30696
1,53.6944739,20.61,-12.73696814,7,22,94842.31705
3,124.9800727,1791.84,146.265267,24,46,93971.47605
1,38.71025434,604.45,73.22177656,18,2,95509.4739
6,281.0372755,1138,151.562061,2,2,100542.5021
2,20.89954134,1742.9,104.5847721,11,51,89663.42206
5,25.17877389,1215.55,137.7429686,3,48,91516.28283
2,22.23158765,1277,111.2740177,23,77,92258.40043
3,61.59426092,519.16,81.68120769,22,55,97191.55158
4,50.90209658,1479.68,106.1032206,4,96,89335.80547
4,110.2316985,1415.01,80.34307041,24,75,95981.58557
1,34.42418622,836.6,148.7619385,13,34,93281.38693
5,126.880441,795.17,61.62930768,1,55,96618.08123
1,57.17223036,435.07,-16.75929622,8,65,91740.83498
3,56.20961419,344.42,57.48948917,5,15,97236.62579
2,57.04350342,129.07,-55.45853628,17,3,98982.36514
5,116.7362305,1815.87,84.5017907,3,41,92557.47221
4,194.4407336,784.44,58.06176616,5,86,97873.27529
4,182.8157887,240.74,39.17989598,21,47,100842.9356
3,87.19278165,122.77,20.70997766,19,72,98384.72299
2,114.730215,1520.44,146.4827978,12,84,93501.76712
8,232.1513331,1333.62,57.89545308,1,86,95028.65085
5,231.6963719,1770.07,123.8302495,3,73,97011.82806
7,126.0927692,892,132.6793307,1,69,94539.07119
3,125.6759134,1827.38,197.4043071,16,64,93839.7606
1,57.35641623,195.46,25.92507477,23,64,95979.88559
5,109.352464,699.04,40.93442248,1,90,93416.13456
1,62.96108687,465.68,66.60303881,8,49,96111.49932
3,112.9433579,952.4,48.71920735,12,15,97089.75662
8,243.9161878,1291.61,115.2919893,1,23,98574.95341
1,42.11228427,1829.09,140.7193998,2,92,89759.22198
2,53.20697912,890.51,102.631505,19,2,95013.69418
3,85.29228747,1977.07,160.0927236,1,36,92156.48789
3,127.9212546,222.66,18.03846373,4,44,96760.75669
1,38.15604714,520.33,99.55228635,4,75,92713.61674
2,97.574164,292.03,63.98227335,19,31,97576.41867
7,243.8412483,1623.17,212.8511138,1,12,97683.64265
7,345.6538357,403.89,-21.43952395,1,91,102503.6785
5,164.6336835,1386.21,60.71856429,2,81,92415.78162
5,44.93875726,1566.73,69.17863204,3,24,89887.7371
2,72.67384569,1339.02,90.10673715,10,97,90050.54986
3,83.14698361,133.54,21.91000839,21,21,100225.6854
1,43.94819389,996.93,-26.30601379,17,80,91304.41553
1,66.54250905,1246.75,113.7990279,10,82,92616.68597
3,140.0268342,1843.36,111.2076472,21,13,93983.791
5,232.5770045,179.68,31.48136982,2,41,100402.7987
6,276.942782,1061.78,176.1966297,1,12,103783.7374
2,22.46779797,1659.21,153.2849862,13,23,91508.60733
4,98.76155891,1691.35,179.5350933,12,54,92945.97312
1,36.70495054,1985.85,130.92925,19,83,88108.39715
3,147.6371998,1284.37,100.5196843,2,66,93370.19981
6,115.7154047,1008.73,142.7852892,2,33,94629.20479
9,335.0558702,457.44,69.38901046,1,96,102604.4153
5,97.1967858,397.12,34.45031192,2,13,99014.87261
2,51.59297969,1210.02,180.0509748,10,72,94995.10916
2,80.67681714,1914.3,182.9163523,13,84,89908.83581
2,59.13077792,575.49,43.72542319,10,11,94515.17939
1,28.34823686,1948.55,270.1639588,1,84,89187.46909
6,94.23828909,1777.38,201.4900685,3,75,91251.42579
3,128.3889068,913.99,77.09846243,18,96,96138.06281
1,38.04424183,557.61,84.92235718,19,46,95880.72145
7,153.7879202,372.12,139.0212267,1,8,103110.1642
1,17.64022343,1703.53,229.9566607,8,31,91784.44117
3,52.84697604,1645.17,140.9429066,19,46,94687.24149
2,102.8563179,418.31,-5.795227343,6,65,93335.99763
3,176.6687304,441.6,86.20125739,24,70,101114.4596
1,39.61770603,1789.29,150.891258,12,69,90899.0882
6,87.52013253,933.54,60.00424453,2,82,91694.2815
7,82.94415558,1950.46,156.1092513,1,21,91745.80305
1,28.09938328,369.26,42.40035996,16,38,95320.73291
2,113.0704068,1249.36,90.03413187,6,46,93730.34965
1,38.53026095,1976.27,187.5789469,2,19,89044.92372
8,314.605018,300.57,35.80467294,1,63,105252.3681
2,55.63187503,277.55,82.44846917,15,46,99230.71482
8,173.7930645,156.94,-18.25230128,2,4,99268.74317
2,83.3897551,1571.01,133.2281526,13,83,91995.90014
2,42.02783786,369.45,75.47321533,20,70,98428.14598
2,40.16269709,204.84,74.18371615,19,41,98168.30464
2,90.41481347,1275.4,128.0703987,23,13,95527.07505
3,83.27353801,1565.15,255.1435591,7,90,91323.25574
5,252.1374056,1537.37,156.763483,1,74,95784.65903
3,127.5508914,1383.25,74.82443123,7,51,92328.24353
2,36.93772615,1715.64,14.29746008,17,3,90107.74669
3,16.97623276,1157.9,115.883904,1,45,90158.45216
8,170.3933951,1244.72,95.11877285,1,56,94576.57975
2,92.39906739,720.99,108.4371891,16,73,95736.16472
4,77.99448951,1377.84,167.6692524,13,58,94315.28715
2,87.15084001,649.28,69.71428318,22,38,99644.17191
3,107.6189778,1747.98,133.5594447,14,68,92581.5293
10,276.6634936,191.71,52.12438516,2,66,102211.1395
2,98.37179356,329.58,98.92527734,18,35,101269.5101
4,161.3544234,1870.83,60.50688133,9,72,92677.88773
11,405.9861464,911.87,30.9096435,2,48,105571.7489
2,31.80249777,1532.41,73.6892851,8,69,90643.97768
3,157.4848603,1940.18,135.9565745,20,94,93365.51667
1,41.38562028,1610.53,125.0841093,9,86,88853.09877
2,81.70825689,1213.8,192.7045403,16,38,94914.89223
2,35.66484143,1391.31,75.2754602,24,59,90969.73429
8,286.4168929,1716.17,124.8598943,1,80,96005.3436
2,71.42616943,257.75,8.523247256,1,53,95257.21712
1,22.42558366,1901.1,218.6034209,6,23,91491.71411
1,39.74984618,478.36,-6.223136884,21,11,96837.58254
4,194.6862374,1233.69,117.3605401,8,91,96781.44678
2,7.824334178,1694.46,150.2457348,24,50,90314.6946
2,9.454828562,65.6,-51.94686404,18,73,93274.02669
3,113.8285887,1772.93,69.70546923,1,17,91603.827
7,281.780229,1571.47,128.0449101,1,7,101098.6608
4,83.99445459,1907.95,85.12893268,6,60,89657.76191
2,30.46585813,1731.25,101.569697,4,5,89329.59931
2,41.18265242,796.19,53.12189984,5,10,92378.441
3,148.8595811,1914.7,227.5076979,5,46,94357.4141
1,23.96430923,377.81,35.8531861,12,42,95080.52887
4,182.1904589,645.51,158.6891132,17,87,102654.8049
10,253.5582992,934,33.11572003,1,55,97739.84244
1,62.81923585,564.01,121.3772853,4,94,93162.68777
1,36.80068095,1216.37,86.0300906,5,17,93318.70285
2,35.1229488,356.83,34.60756333,16,85,93249.42472
4,44.6826214,607.33,91.0184435,20,69,95128.35859
2,29.19020554,1079.26,108.5006975,5,56,90498.45879
3,68.79171526,83.36,-2.309298247,9,26,99250.2296
1,45.7726282,65.36,-71.15745072,16,67,96719.55167
4,49.25368285,1285.85,58.19189979,1,9,93254.38389
2,36.18526396,353.34,89.87729018,12,7,96618.50994
4,137.4495734,1312.94,5.052418238,1,14,93408.07593
1,56.6381872,92.75,-73.28422631,24,10,96166.72726
1,31.65921698,1291.66,126.6631489,1,87,88944.27543
4,167.4256522,53.68,9.123355267,2,16,99237.13441
3,131.6658509,1144.02,139.4291173,18,69,95196.40146
3,102.9830073,871.47,72.50296882,12,66,95927.09202
2,56.95213838,675.99,62.06970626,14,97,95181.63791
3,34.00001589,1560.26,155.9796223,23,90,91964.53194
4,184.7593219,161.48,75.02506111,12,3,104145.4502
3,132.1703996,110.79,84.85685137,14,85,101298.7861
2,74.37981103,619.95,-33.7708774,16,35,96305.71342
6,120.7144559,954.64,83.63688586,3,69,94527.93443
2,90.94219962,1660.46,138.3175495,4,69,91785.62662
4,182.2983013,990.13,44.24122482,8,86,97355.98976
11,161.6915986,757.3,-5.261347823,1,61,97261.82325
3,132.5469619,151.97,-32.98851201,4,40,96161.51527
1,32.74197122,1261.6,164.9907746,16,79,94722.32676
4,62.50545486,188.81,-26.76483745,19,90,97780.67654
1,50.07867688,463.61,85.7338456,22,82,96566.12168
2,96.05523169,1113.21,125.1252479,4,57,95083.81207
2,110.6055234,1129.02,151.4497821,10,56,96350.34472
9,327.0923443,147.2,-44.30950678,2,74,105371.4457
4,216.7448198,1251.43,173.9618987,20,6,99891.56712
5,247.7749458,809.16,65.02950071,2,23,100715.1174
8,227.1652427,665.1,108.5378398,1,23,101630.356
4,89.71048894,337.35,64.35870031,7,63,96637.25019
10,479.4620816,1248.24,40.30998284,1,24,106540.1107
4,98.7466533,1092.67,144.4370402,4,52,96245.33076
1,21.95923127,1996.16,132.4320872,4,76,88436.96036
5,84.489531,946.76,76.51190348,1,5,95806.62316
2,95.80429434,69.61,4.838456508,18,6,101335.3714
2,78.02484692,332.93,24.22493376,6,74,94317.40593
4,185.8296894,53.86,69.02015181,13,83,101771.305
1,38.04907813,16.21,-48.35173202,9,67,96178.2085
4,57.46805227,1245.78,174.2448956,16,60,93709.12951
9,205.8605362,1478.64,260.8000709,2,14,102076.3141
1,21.42873618,1319.96,205.4324593,2,58,92927.58591
7,120.021282,1271.49,119.8665102,1,46,96564.25062
3,100.2127755,331.66,6.477349519,17,41,99087.74981
1,27.10213369,441.51,-44.32501077,13,97,91572.28176
3,155.0482292,1255,168.696228,4,52,95780.05109
3,102.0054597,1251.7,151.5333641,22,0,98662.64934
2,40.84385669,1734.51,160.3543069,8,7,90690.67825
1,52.10381868,100.48,25.98840626,21,37,98259.69441
2,49.34807014,336.54,68.1620165,18,60,97279.40683
2,46.93931688,540.16,19.1327979,21,28,95685.35478
5,110.2312855,1124.55,112.9827263,3,23,94677.1424
2,71.28018077,830.06,121.6427438,17,68,97325.93808
3,41.96101715,1542.57,38.29218657,21,82,92436.32305
2,39.88236157,39.45,70.00364233,16,90,98651.21366
7,146.8063562,1488.13,56.35964309,1,80,91863.08696
2,94.88865339,1901.85,94.08713002,11,74,92457.52953
3,87.4893002,1225.65,111.1842807,10,49,95704.80718
1,-5.918381473,1760.97,201.3288306,13,24,89156.48892
5,262.0210481,1613.69,170.1648323,2,71,96792.07769
1,36.59825437,1526.88,194.2637681,8,8,94913.23752
2,97.90233076,157.74,15.26416119,3,54,94817.8957
2,26.04224739,249.47,39.36357368,13,77,95064.09665
2,79.92649674,666.36,48.41731962,22,47,97003.45043
1,70.94096914,638.46,28.18983979,17,44,97497.6427
1,37.0730382,785.33,32.60508941,14,79,92663.98468
8,60.11534547,275.19,119.2872852,2,82,95460.46384
2,99.54523664,801.63,98.59388092,17,23,95856.39087
4,122.9340475,1695.24,119.5860376,4,85,93615.88434
4,80.52793396,562.27,48.65903467,9,37,97545.37301
1,64.52394796,467.26,30.08444112,24,76,95312.85522
1,5.356032518,447.44,46.61520464,7,54,92490.16416
3,154.4520582,72.66,-33.8964766,18,34,101793.016
4,104.2023729,1326.39,132.3667248,23,94,96052.91569
6,292.556187,1812.71,191.5744416,1,9,97747.0372
8,269.55518,1090.8,36.76725837,1,44,98245.89192
1,44.06790399,950.74,150.6380036,1,69,90528.35379
2,113.6441433,708.64,45.98002535,11,75,95310.26086
1,41.14484873,1089.23,195.2117593,7,71,94936.59937
2,114.2315656,262.64,60.25880049,15,91,96600.18388
3,89.78005533,1894.49,225.6792883,9,32,92147.49482
5,189.511134,69.96,20.98511554,3,94,99393.84521
2,81.92935177,1395.7,164.154848,9,92,91784.85831
6,256.7576316,1411.52,126.5222342,1,18,100704.1783
6,266.7359097,709.16,82.57283624,1,4,101976.932
10,200.8308608,535.7,84.65207606,1,84,98300.27956
2,45.59825053,182.76,21.34320727,16,64,95494.09913
2,64.82072144,672.37,112.0352134,19,70,95896.70435
5,19.80556079,1313.12,39.30044657,3,10,90248.94392
2,100.8330395,1308.95,69.57517879,22,5,97747.16157
7,189.5057848,1223.79,70.90186355,1,94,96150.97752
1,29.83190641,1408.67,85.45837307,23,19,93259.50209
4,91.96929147,1012.37,117.2411801,17,8,98610.17206
2,83.57730138,1136.83,168.5654026,20,15,99220.84095
6,288.2215213,1958.72,228.9447949,2,20,100646.9823
2,42.89001586,904.83,43.61002356,2,10,94726.00113
7,188.8961543,1241.96,144.3369004,1,31,95945.01548
3,72.07491162,1658.62,121.5692376,23,80,93868.09712
9,131.1052619,1625.79,127.4578772,1,45,95677.32129
2,36.69138627,1188.06,119.1475728,24,21,96149.08726
10,79.42476342,1745.5,202.7892329,2,16,94576.92959
5,118.0805043,945.31,79.35354772,1,89,94462.50277
1,29.7752086,672.49,27.90942,15,38,95055.1595
3,110.5259756,941.46,55.2620649,14,13,98337.20834
2,81.58448781,1949.2,203.2173482,9,33,90790.43723
6,168.7473672,151.89,12.74864749,3,26,101320.0558
2,80.62619997,138.78,-32.30058802,15,86,97799.63076
3,45.70337543,172.7,16.63586791,6,78,95254.31198
8,328.133974,908.46,77.1052604,2,38,101817.9756
9,403.58273,1250.16,151.4145772,2,78,103414.0057
3,80.72573843,1079.81,130.2866144,3,2,96968.98218
4,189.602309,103.05,-13.40315505,8,50,101620.9994
3,125.6704338,292.2,-7.208294886,1,40,96589.89763
6,125.333961,355.03,76.01394732,1,43,98617.01929
4,74.56820649,548.09,-80.34132824,21,50,95751.61544
6,294.431968,1365.14,142.7625162,3,64,99541.83085
3,90.0217737,255.97,117.8464114,10,95,97855.09718
6,56.25803218,710.15,-38.40615681,3,62,91196.18547
6,107.3453278,428.66,-42.09175057,3,52,93699.65861
2,59.74199924,372.24,110.8531748,18,4,100470.277
4,110.0569979,803.86,42.86251022,8,93,96068.50956
1,46.44521294,1632.87,250.1829431,1,77,90704.90759
1,32.58041496,1136.85,222.939184,19,26,96941.65773
7,288.0261267,465.8,122.4449489,1,96,101283.9602
1,4.024204678,508.85,-35.71341735,22,42,95802.98904
2,56.54404158,841.81,23.7329385,16,21,94763.79211
3,175.8807047,1393.86,49.30899547,3,60,92029.49206
1,11.00714208,1176.89,113.0231903,1,88,89807.24746
1,38.72088551,1185.02,73.72415166,20,77,93202.88601
10,343.5319743,255.26,60.49752686,1,20,104976.1445
8,95.36886443,468.09,37.00162596,1,66,95163.97257
9,411.5933458,1695.03,141.8423558,1,56,100772.4042
1,11.7183453,1943.99,217.586697,7,53,90843.48641
2,55.39297865,1439.86,103.3053703,18,86,90377.57092
1,45.9247708,1057.9,114.7156661,10,10,95781.73926
4,193.804599,471.17,14.07514877,10,70,99284.21276
3,13.33218179,1807.41,137.7563191,3,23,89043.73978
9,179.3197361,121.29,33.26880762,1,45,100026.7879
2,35.21953203,691.57,78.13555486,23,86,94359.14576
3,25.6088647,497.44,15.55083623,9,90,91239.15961
4,108.5063488,756.02,112.4587431,2,7,97079.66428
2,51.82318986,1916.65,182.7528313,20,78,92380.72328
7,250.3510096,994.35,143.7288788,1,95,98798.59055
1,61.36060982,1910.38,167.4150996,22,57,92321.4837
3,67.91145252,319.59,-64.11106358,22,84,94442.21314
6,291.553423,1083.01,89.19793679,3,79,97775.03009
6,252.3466755,1197.78,103.4337906,3,90,95985.16249
1,30.21821643,1677.07,152.8678276,15,70,91693.97644
6,161.7513169,857.05,90.51804467,2,91,96671.65556
7,299.0950586,103.38,17.49272232,1,40,102703.0862
3,69.01922161,1666.51,142.8636291,2,34,91745.10642
1,32.07543847,1300.11,17.97007659,9,62,89539.04085
8,173.7396274,1283.74,168.608348,2,70,98844.19202
1,60.02566678,710.82,26.99565018,8,60,94267.3358
6,142.9862368,809.84,142.7280544,1,69,96434.3737
2,90.47782323,340.11,11.04904739,6,26,95181.39202
4,126.3050908,338.1,26.93617509,7,96,98402.50592
8,66.47002926,296.89,-39.42048504,2,30,93943.6898
3,114.7327151,232.91,-57.23333174,24,91,98990.12432
4,168.2237409,328.43,-4.357791894,4,90,95295.94087
5,235.8992663,1169.16,200.7189281,2,95,97221.11919
4,113.0144134,1849.7,139.0686406,22,61,94768.03472
3,48.84020991,1379.3,188.212567,3,57,90335.88564
3,104.3650132,1465.97,107.5827284,20,68,95326.21523
1,30.49289535,1455.54,164.6133379,18,9,95826.55993
5,57.80927944,577.28,-31.27970197,2,20,95258.26091
7,144.9884359,812.78,120.1309197,1,91,96707.12458
1,29.74198448,1931.58,75.41096551,22,6,91313.76768
1,64.48834923,317.52,6.673084919,16,68,97784.60521
1,55.78965932,398.23,52.52441637,5,73,92331.7413
2,117.575057,710.34,-1.711883727,1,3,96519.79825
1,38.50032143,1834.94,218.57007,6,70,91732.99493
4,72.15069094,735.42,-3.412995828,16,93,94556.99872
4,72.87267571,1464.06,194.3654991,3,14,93141.27815
4,106.3290627,1357.01,85.7952987,20,37,94371.86537
3,116.7391719,1352.47,128.9276243,3,70,93080.06098
2,72.61217395,52.9,2.343768811,17,20,97866.91275
4,94.94224023,439.1,63.19341308,13,54,98265.22862
3,81.92202609,201.66,43.4828513,9,97,94569.82644
2,37.85125763,1809.86,170.2591201,10,22,89586.78958
5,100.317455,177.73,-75.45313176,1,20,96909.22793
4,178.7527934,532.68,-69.74081998,9,81,97653.3291
7,109.9297231,1869.64,170.4740549,1,5,94098.18782
5,69.04174801,986.7,64.7507989,1,62,93190.54283
2,31.61199967,746.96,45.38898313,16,74,92471.0124
2,34.46426072,358.39,12.91155766,19,50,94694.82439
1,38.1572174,324.86,45.71854911,23,27,99322.9652
11,534.4027458,1823.74,214.2326352,2,88,107938.5364
8,318.0152975,157.13,-7.610001473,2,63,105131.9329
4,131.9376017,1574.47,170.9948403,21,59,97318.45274
1,50.74973184,174.87,-59.61161991,4,67,91646.75924
7,121.6078106,24.41,12.13054851,1,3,100250.9276
2,60.92142176,503.13,29.44893525,16,81,93719.09072
9,362.1789764,757.66,48.88923189,2,61,105608.3637
5,195.147902,899.94,49.69168641,1,42,96515.74195
7,319.3819838,866.48,74.46621899,1,34,102043.5734
1,38.04863177,821.3,94.08022701,15,31,96673.09753
2,-0.61498858,1395.89,137.6234553,14,80,92397.00912
3,135.8258029,204.62,-29.50292401,15,2,100416.3688
2,60.87940302,1733.17,185.3965465,1,38,91939.08356
4,46.28796927,1204.26,91.94701536,18,1,94237.72975
3,80.46682846,1272.53,28.8253942,19,36,93292.52981
2,69.03252689,1076.99,117.6991313,7,60,92994.34378
8,206.9818123,620.7,45.35262297,2,81,97561.83834
9,297.860765,135.16,100.8672169,2,48,104372.4304
3,108.2412609,904.64,87.84441584,9,10,97288.22633
3,120.1011649,1394.55,82.50183075,17,66,95013.38981
2,39.59058195,1558.89,63.75992513,8,66,88688.59052
1,42.4626056,367.91,-15.75199399,15,85,95724.56751
7,215.1504059,1430.91,120.9667266,1,7,96140.91776
3,161.1143762,389.81,44.77448685,7,91,98674.00456
6,78.9900575,1271.37,114.8510463,1,92,92347.55079
5,118.2901678,970.25,89.03198837,3,11,95250.33334
4,153.3009757,1587.62,223.102116,1,87,96110.89867
2,53.37855343,1888.92,180.9226537,15,55,89727.07031
1,36.07427806,325.13,37.07914846,17,12,96514.31063
2,31.08732729,323.17,26.21182408,6,35,92811.65433
2,97.00071928,1193.55,188.3222135,8,15,96024.23407
3,127.8210196,1769.46,120.3899979,8,84,90745.16897
4,70.05983074,28.33,-6.629838174,13,17,98934.82408
